DP;Departamento;MPIO;Municipio;Superficie;PopTot;Rural;Region;depa_nombre;muni_nombre;nombre_prestador;nit_prestador;clase_prestador;ese;naturaleza_juridica;caracter_territorial;nivel_atencion;nombre_sede_prestador;FECHA_RENOVACION_CICLO;FECHA_ULTIMA_ACREDITACION;fecha_vencimiento_acreditacion;fecha_generacion_este_reporte;field15;field16;field17;field18;field19;field20;field21;field22;field23;field24;field25;field26;field27;field28;field29;field30;field31;field32;field33;field34;field35;C�digo Municipio;Municipio:1;C�digo Departamento;Departamento:1;Actividades primarias *;Actividades secundarias **;Actividades terciarias ***;Valor agregado;Peso relativo municipal en el valor agregado departamental (%)
13;Bolivar;13222;CLEMENCIA;89.20526586;16365;0.174;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13222;CLEMENCIA;13;Bolivar;124.1472492;50.23778548;149.1149541;323.4999887;0.6
13;Bolivar;13244;EL CARMEN DE BOLIVAR;922.8232865;77061;0.286;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13244;EL CARMEN DE BOLIVAR;13;Bolivar;220.5146359;84.00936855;624.6083713;929.1323757;1.8
13;Bolivar;13248;EL GUAMO;376.8594843;9549;0.484;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13248;EL GUAMO;13;Bolivar;34.55106643;11.3820686;81.82956925;127.7627043;0.3
13;Bolivar;13268;EL PE�ON;302.9218212;8209;0.653;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13268;EL PE�ON;13;Bolivar;58.73326706;11.65618713;61.19172551;131.5811797;0.3
13;Bolivar;13268;EL PE�ON;302.9218212;8209;0.653;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25258;EL PE�ON;25;Cundinamarca;96.97030421;8.674876345;43.30710801;148.9522886;0.2
13;Bolivar;13268;EL PE�ON;302.9218212;8209;0.653;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68250;EL PE�ON;68;Santander;26.49383967;4.894733665;46.18204119;77.57061452;0.1
13;Bolivar;13300;HATILLO DE LOBA;206.5910327;13353;0.775;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13300;HATILLO DE LOBA;13;Bolivar;55.57775683;14.19591273;110.0648999;179.8385694;0.4
13;Bolivar;13430;MAGANGUE;1242.531585;147190;0.328;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13430;MAGANGUE;13;Bolivar;183.0449309;203.8582238;1907.846474;2294.749628;4.5
13;Bolivar;13433;MAHATES;469.0638736;30573;0.666;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13433;MAHATES;13;Bolivar;191.2242279;42.04234529;240.4299664;473.6965396;0.9
13;Bolivar;13440;MARGARITA;322.5822368;11883;0.867;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13440;MARGARITA;13;Bolivar;59.02799421;12.45848179;74.41956919;145.9060452;0.3
13;Bolivar;13442;MARIA LA BAJA;511.978343;51264;0.584;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13442;MARIA LA BAJA;13;Bolivar;139.484979;51.95645026;390.675183;582.1166122;1.2
13;Bolivar;13458;MONTECRISTO;1949.346076;18500;0.79;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13458;MONTECRISTO;13;Bolivar;189.2441612;16.92573988;125.3494213;331.5193224;0.7
13;Bolivar;13468;MOMPOS;613.8073767;49152;0.515;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13468;MOMPOS;13;Bolivar;76.63333533;51.88296113;453.0849909;581.6012874;1.1
13;Bolivar;13473;MORALES;1409.129136;24959;0.701;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13473;MORALES;13;Bolivar;105.9296532;28.8643829;191.9464762;326.7405123;0.6
13;Bolivar;13473;MORALES;1409.129136;24959;0.701;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19473;MORALES;19;Cauca;206.3620928;38.51327859;231.3735178;476.2488892;1.9
13;Bolivar;13549;PINILLOS;814.5344092;26866;0.875;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13549;PINILLOS;13;Bolivar;62.48410383;23.57580433;177.1655643;263.2254724;0.5
13;Bolivar;13580;REGIDOR;200.592617;7634;0.388;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13580;REGIDOR;13;Bolivar;81.16675338;13.31619785;57.7974593;152.2804105;0.3
13;Bolivar;13600;RIO VIEJO;920.5833202;11617;0.528;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13600;RIO VIEJO;13;Bolivar;88.11579385;18.00717725;102.2488502;208.3718213;0.4
13;Bolivar;13620;SAN CRISTOBAL;42.05493743;8798;0.244;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13620;SAN CRISTOBAL;13;Bolivar;8.679294657;6.94408857;64.13591891;79.75930213;0.2
13;Bolivar;13647;SAN ESTANISLAO;228.3763203;20100;0.347;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13647;SAN ESTANISLAO;13;Bolivar;70.45829643;23.7387666;172.3951765;266.5922396;0.5
13;Bolivar;13650;SAN FERNANDO;321.1062937;13934;0.861;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13650;SAN FERNANDO;13;Bolivar;30.45125661;11.91085381;90.4306719;132.7927823;0.3
13;Bolivar;13654;SAN JACINTO;414.7456997;26099;0.147;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13654;SAN JACINTO;13;Bolivar;115.4083036;34.84414671;242.0637495;392.3161998;0.8
13;Bolivar;13655;SAN JACINTO DEL CAUCA;614.7035122;11175;0.773;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13655;SAN JACINTO DEL CAUCA;13;Bolivar;42.9342268;11.58151037;82.50125416;137.0169913;0.3
13;Bolivar;13657;SAN JUAN NEPOMUCENO;608.1514912;40621;0.273;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13657;SAN JUAN NEPOMUCENO;13;Bolivar;143.2675826;48.89809121;356.9135373;549.0792111;1.1
13;Bolivar;13667;SAN MARTIN DE LOBA;481.9693517;16176;0.532;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13667;SAN MARTIN DE LOBA;13;Bolivar;181.9602073;15.62198505;114.7701765;312.3523689;0.6
13;Bolivar;13670;SAN PABLO;2150.420456;29948;0.207;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13670;SAN PABLO;13;Bolivar;102.668123;65.55505765;326.0179751;494.2411557;1
13;Bolivar;13670;SAN PABLO;2150.420456;29948;0.207;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52693;SAN PABLO;52;Nari�o;66.50120669;10.02374012;101.0800492;177.604996;0.8
13;Bolivar;13673;SANTA CATALINA;175.1897197;16156;0.634;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13673;SANTA CATALINA;13;Bolivar;50.29226153;19.21424272;146.4025933;215.9090975;0.4
13;Bolivar;13683;SANTA ROSA;155.0694421;23042;0.1;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13683;SANTA ROSA;13;Bolivar;44.42336513;23.7534114;197.8324438;266.0092203;0.5
13;Bolivar;13683;SANTA ROSA;155.0694421;23042;0.1;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19701;SANTA ROSA;19;Cauca;15.14423683;3.871398893;35.70532393;54.72095965;0.2
13;Bolivar;13688;SANTA ROSA DEL SUR;2336.315124;36335;0.411;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13688;SANTA ROSA DEL SUR;13;Bolivar;127.5189157;48.97464466;376.7965565;553.2901168;1.1
13;Bolivar;13744;SIMITI;1337.238116;20209;0.696;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13744;SIMITI;13;Bolivar;95.42700793;28.06351911;193.7572177;317.2477447;0.6
13;Bolivar;13760;SOPLAVIENTO;84.22952764;11701;0.017;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13760;SOPLAVIENTO;13;Bolivar;6.248589881;9.472900105;89.48247271;105.2039627;0.2
13;Bolivar;13780;TALAIGUA NUEVO;268.3544873;14092;0.544;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13780;TALAIGUA NUEVO;13;Bolivar;35.48242118;15.01356089;133.5650125;184.0609945;0.4
13;Bolivar;13810;TIQUISIO;733.8553549;19763;0.684;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13810;TIQUISIO;13;Bolivar;35.47933174;17.91545187;147.1785938;200.5733774;0.4
13;Bolivar;13836;TURBACO;200.2647066;116223;0.09;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13836;TURBACO;13;Bolivar;53.82105234;600.7620739;1052.045208;1706.628334;3.4
13;Bolivar;13838;TURBANA;203.3084318;18037;0.266;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13838;TURBANA;13;Bolivar;57.87886876;20.38203581;148.5681949;226.8290994;0.4
13;Bolivar;13873;VILLANUEVA;132.1191514;26130;0.145;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13873;VILLANUEVA;13;Bolivar;80.01565766;28.36940515;209.8566618;318.2417246;0.6
13;Bolivar;13873;VILLANUEVA;132.1191514;26130;0.145;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44874;VILLANUEVA;44;La Guajira;52.27078519;19.35217232;161.7899742;233.4129317;1.2
13;Bolivar;13873;VILLANUEVA;132.1191514;26130;0.145;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68872;VILLANUEVA;68;Santander;41.64435039;11.85169298;105.5530876;159.049131;0.2
13;Bolivar;13873;VILLANUEVA;132.1191514;26130;0.145;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85440;VILLANUEVA;85;Casanare;3142.527761;130.1525592;558.7306046;3831.410925;17.3
13;Bolivar;13894;ZAMBRANO;287.7320633;12970;0.139;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13894;ZAMBRANO;13;Bolivar;45.61944451;16.67531881;125.4001785;187.6949419;0.4
15;Boyaca;15001;TUNJA;130.4509968;188945;0.041;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15001;TUNJA;15;Boyaca;161.0020213;464.1905338;4538.517734;5163.710289;13.2
15;Boyaca;15022;ALMEIDA;52.80821;2076;0.783;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15022;ALMEIDA;15;Boyaca;10.52274693;2.665852096;18.48315264;31.67175166;0.1
15;Boyaca;15047;AQUITANIA;967.7045452;16648;0.582;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15047;AQUITANIA;15;Boyaca;327.8808629;46.99222631;207.2016747;582.0747639;1.5
15;Boyaca;15051;ARCABUCO;132.8822018;6392;0.558;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15051;ARCABUCO;15;Boyaca;99.4111593;15.98493845;81.79303668;197.1891344;0.5
15;Boyaca;15087;BELEN;152.2318273;8070;0.364;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15087;BELEN;15;Boyaca;33.95596473;12.74441801;96.72131041;143.4216932;0.4
15;Boyaca;15087;BELEN;152.2318273;8070;0.364;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52083;BELEN;52;Nari�o;4.301763664;3.319682852;50.77998649;58.401433;0.3
15;Boyaca;15090;BERBEO;60.92393967;1703;0.691;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15090;BERBEO;15;Boyaca;17.37919452;3.110337005;19.10833275;39.59786428;0.1
15;Boyaca;15092;BETEITIVA;93.44301606;2083;0.792;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15092;BETEITIVA;15;Boyaca;19.80939884;2.58098523;20.00273818;42.39312225;0.1
15;Boyaca;15097;BOAVITA;134.0039104;5487;0.496;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15097;BOAVITA;15;Boyaca;60.51887088;8.812122951;57.56602892;126.8970227;0.3
15;Boyaca;15104;BOYACA;49.93494172;5504;0.809;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15104;BOYACA;15;Boyaca;43.00570063;51.87477388;98.05890149;192.939376;0.5
15;Boyaca;15106;BRICE�O;67.72171111;2331;0.741;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5107;BRICE�O;5;Antioquia;43.61776041;6.071547134;94.74429242;144.4336;0.1
15;Boyaca;15106;BRICE�O;67.72171111;2331;0.741;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15106;BRICE�O;15;Boyaca;77.9157947;9.269551705;28.49199806;115.6773445;0.3
15;Boyaca;15109;BUENAVISTA;119.9915792;4732;0.782;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15109;BUENAVISTA;15;Boyaca;75.20491078;10.72980852;45.79105096;131.7257703;0.3
15;Boyaca;15109;BUENAVISTA;119.9915792;4732;0.782;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23079;BUENAVISTA;23;Cordoba;133.1535734;15.01580451;132.3582837;280.5276617;1.1
15;Boyaca;15109;BUENAVISTA;119.9915792;4732;0.782;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63111;BUENAVISTA;63;Quindio;133.4707888;10.63782284;35.99894986;180.1075615;1.4
15;Boyaca;15109;BUENAVISTA;119.9915792;4732;0.782;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70110;BUENAVISTA;70;Sucre;23.2601435;11.66154673;106.6625932;141.5842834;1.2
15;Boyaca;15114;BUSBANZA;25.44623064;1219;0.574;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15114;BUSBANZA;15;Boyaca;1.962746808;1.556252106;15.07259858;18.5915975;0
15;Boyaca;15131;CALDAS;77.22430485;3361;0.88;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5129;CALDAS;5;Antioquia;120.2017141;425.9700545;1253.412697;1799.584465;0.9
15;Boyaca;15131;CALDAS;77.22430485;3361;0.88;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15131;CALDAS;15;Boyaca;26.77503011;5.377689999;32.8397429;64.99246301;0.2
15;Boyaca;15135;CAMPOHERMOSO;311.6878788;3320;0.705;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15135;CAMPOHERMOSO;15;Boyaca;20.25466511;4.936104876;34.38814103;59.57891102;0.2
15;Boyaca;15162;CERINZA;66.81537825;3991;0.518;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15162;CERINZA;15;Boyaca;9.544743468;4.672040603;41.02269705;55.23948112;0.1
15;Boyaca;15172;CHINAVITA;138.6374424;3436;0.581;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15172;CHINAVITA;15;Boyaca;13.71571319;4.754214196;38.36998883;56.83991622;0.1
15;Boyaca;15176;CHIQUINQUIRA;169.7333254;61289;0.113;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15176;CHIQUINQUIRA;15;Boyaca;64.99259685;109.2483502;1154.799483;1329.04043;3.4
15;Boyaca;15180;CHISCAS;689.4688717;4234;0.742;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15180;CHISCAS;15;Boyaca;38.13489311;5.098003992;39.09344481;82.32634191;0.2
15;Boyaca;15183;CHITA;739.3641128;8475;0.711;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15183;CHITA;15;Boyaca;17.26356421;8.376649036;75.94184133;101.5820546;0.3
15;Boyaca;15185;CHITARAQUE;154.4468308;6306;0.758;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15185;CHITARAQUE;15;Boyaca;73.3615261;31.01490396;62.34826475;166.7246948;0.4
15;Boyaca;15187;CHIVATA;49.44383771;3012;0.793;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15187;CHIVATA;15;Boyaca;23.33125846;3.845934585;34.55886476;61.7360578;0.2
15;Boyaca;15189;CIENEGA;52.42790398;5007;0.696;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15189;CIENEGA;15;Boyaca;39.7777833;15.70062135;55.40463546;110.8830401;0.3
15;Boyaca;15204;COMBITA;154.6766421;14183;0.859;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15204;COMBITA;15;Boyaca;57.33637066;19.43942204;155.3266535;232.1024462;0.6
15;Boyaca;15212;COPER;159.2901014;3881;0.714;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15212;COPER;15;Boyaca;97.62537344;11.83508166;37.28758836;146.7480435;0.4
15;Boyaca;15215;CORRALES;62.42788708;2698;0.356;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15215;CORRALES;15;Boyaca;62.25262068;4.824806429;37.64154998;104.7189771;0.3
15;Boyaca;15218;COVARACHIA;105.8416702;2967;0.779;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15218;COVARACHIA;15;Boyaca;43.924487;6.292664386;29.89509043;80.11224182;0.2
15;Boyaca;15223;CUBARA;1259.120703;11392;0.751;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15223;CUBARA;15;Boyaca;118.2831813;10.16741673;101.0331018;229.4836999;0.6
15;Boyaca;15224;CUCAITA;45.28819176;4047;0.569;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15224;CUCAITA;15;Boyaca;22.69346243;6.550536093;50.17626643;79.42026495;0.2
15;Boyaca;15226;CUITIVA;48.45342738;1944;0.823;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15226;CUITIVA;15;Boyaca;15.19420987;3.177362658;20.19778038;38.56935291;0.1
15;Boyaca;15232;CHIQUIZA;126.4934042;5061;0.889;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15232;CHIQUIZA;15;Boyaca;45.30431172;8.531082373;49.82010985;103.6555039;0.3
15;Boyaca;15236;CHIVOR;106.9576589;2698;0.699;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15236;CHIVOR;15;Boyaca;3.758700517;3.208122064;31.11545642;38.082279;0.1
15;Boyaca;15238;DUITAMA;226.562335;134091;0.107;Region Centro Oriente;Boyaca;DUITAMA;EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA;826002601;Instituciones Prestadoras de Servicios de Salud - IPS;SI;Publica;MUNICIPAL;1;EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA;20270927;20240227;20280226;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;15238;DUITAMA;15;Boyaca;50.24487891;585.0397563;2542.915536;3178.200172;8.1
15;Boyaca;15244;EL COCUY;219.5785997;4477;0.438;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15244;EL COCUY;15;Boyaca;12.41668085;6.341353527;57.59886958;76.35690395;0.2
15;Boyaca;15248;EL ESPINO;73.27353037;3269;0.524;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15248;EL ESPINO;15;Boyaca;7.947424097;3.703893099;33.37597314;45.02729034;0.1
15;Boyaca;15272;FIRAVITOBA;117.5136935;7261;0.598;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15272;FIRAVITOBA;15;Boyaca;24.27757625;31.25606392;71.91829071;127.4519309;0.3
15;Boyaca;15276;FLORESTA;90.08497109;3493;0.6;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15276;FLORESTA;15;Boyaca;5.582879267;3.998641378;37.62605545;47.20757609;0.1
15;Boyaca;15293;GACHANTIVA;83.68554311;3009;0.756;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15293;GACHANTIVA;15;Boyaca;29.09604853;5.731656917;35.15202317;69.97972862;0.2
15;Boyaca;15296;GAMEZA;133.3877827;5203;0.695;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15296;GAMEZA;15;Boyaca;27.1010856;5.816915535;48.41402617;81.3320273;0.2
15;Boyaca;15299;GARAGOA;205.5600471;19582;0.282;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15299;GARAGOA;15;Boyaca;35.21244548;23.91211792;224.85279;283.9773534;0.7
15;Boyaca;15317;GUACAMAYAS;60.44876217;1983;0.629;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15317;GUACAMAYAS;15;Boyaca;7.061842598;2.463169578;19.83895601;29.36396818;0.1
15;Boyaca;15322;GUATEQUE;39.4664127;11631;0.272;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15322;GUATEQUE;15;Boyaca;55.40338875;19.05870526;155.7674611;230.2295551;0.6
15;Boyaca;15325;GUAYATA;91.39491114;3579;0.632;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15325;GUAYATA;15;Boyaca;41.39989281;7.397865666;41.91950319;90.71726166;0.2
15;Boyaca;15332;G�ICAN;871.3786532;4570;0.655;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15332;G�ICAN;15;Boyaca;8.224831166;7.105374688;49.79866568;65.12887154;0.2
15;Boyaca;15362;IZA;36.70303513;2125;0.376;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15362;IZA;15;Boyaca;8.579030216;3.060881483;30.89824577;42.53815747;0.1
15;Boyaca;15367;JENESANO;63.82651698;7829;0.722;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15367;JENESANO;15;Boyaca;95.57561364;17.6820389;104.0230765;217.280729;0.6
15;Boyaca;15368;JERICO;143.3966368;4208;0.647;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5368;JERICO;5;Antioquia;248.9436033;20.72702908;180.8891284;450.5597608;0.2
15;Boyaca;15368;JERICO;143.3966368;4208;0.647;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15368;JERICO;15;Boyaca;38.24637919;5.708434481;47.34613911;91.30095278;0.2
15;Boyaca;15377;LABRANZAGRANDE;632.034606;3755;0.631;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15377;LABRANZAGRANDE;15;Boyaca;17.77792547;5.00974804;37.01814147;59.80581498;0.2
15;Boyaca;15380;LA CAPILLA;59.61405292;2882;0.583;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15380;LA CAPILLA;15;Boyaca;44.94878791;6.740896066;31.08903851;82.7787225;0.2
15;Boyaca;15401;LA VICTORIA;29.04761947;1202;0.589;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15401;LA VICTORIA;15;Boyaca;6.44595759;1.800464861;13.38181769;21.62824014;0.1
15;Boyaca;15401;LA VICTORIA;29.04761947;1202;0.589;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76403;LA VICTORIA;76;Valle Del Cauca;158.0747831;12.8173352;182.8392378;353.7313561;0.3
15;Boyaca;15401;LA VICTORIA;29.04761947;1202;0.589;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91430;LA VICTORIA;91;Amazonas;0.012843234;0.112909864;4.065799;4.191552097;0.4
15;Boyaca;15403;LA UVITA;153.3614728;3246;0.518;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15403;LA UVITA;15;Boyaca;34.18359374;4.43169518;39.2279309;77.84321982;0.2
15;Boyaca;15407;VILLA DE LEYVA;134.4619047;17787;0.481;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15407;VILLA DE LEYVA;15;Boyaca;459.9480186;65.07654153;285.1592629;810.183823;2.1
15;Boyaca;15425;MACANAL;219.0314507;5396;0.731;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15425;MACANAL;15;Boyaca;19.1059339;6.90714259;56.24267304;82.25574953;0.2
15;Boyaca;15442;MARIPI;154.4039891;6147;0.824;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15442;MARIPI;15;Boyaca;52.8655689;11.32378063;73.75760768;137.9469572;0.4
15;Boyaca;15455;MIRAFLORES;280.3025092;9575;0.369;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15455;MIRAFLORES;15;Boyaca;75.98361631;18.12959725;126.6703859;220.7835995;0.6
15;Boyaca;15455;MIRAFLORES;280.3025092;9575;0.369;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95200;MIRAFLORES;95;Guaviare;23.34416631;3.692357476;38.94204499;65.97856878;5.4
15;Boyaca;15464;MONGUA;386.2080337;4980;0.54;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15464;MONGUA;15;Boyaca;66.47736893;5.401800812;45.95369611;117.8328658;0.3
15;Boyaca;15466;MONGUI;72.00841399;4527;0.441;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15466;MONGUI;15;Boyaca;14.23585535;4.93805421;46.42460789;65.59851745;0.2
15;Boyaca;15469;MONIQUIRA;211.5152758;24596;0.454;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15469;MONIQUIRA;15;Boyaca;142.9667832;47.00216216;311.8296879;501.7986333;1.3
